Reference area,MEASURE,TIME_PERIOD,OBS_VALUE
Canada,GDPEMP,2010-Q3,94.62296
Canada,GDPEMP,2010-Q4,95.50314
Canada,GDPEMP,2011-Q1,95.66124
Canada,GDPEMP,2011-Q2,95.59253
Canada,GDPEMP,2011-Q3,96.5082
Canada,GDPEMP,2011-Q4,97.33797
Canada,GDPEMP,2012-Q1,97.18507
Canada,GDPEMP,2012-Q2,96.76229
Canada,GDPEMP,2012-Q3,96.50887
Canada,GDPEMP,2012-Q4,96.20058
Canada,GDPEMP,2013-Q1,96.78556
Canada,GDPEMP,2013-Q2,97.12292
Canada,GDPEMP,2013-Q3,97.90201
Canada,GDPEMP,2013-Q4,98.88515
Canada,GDPEMP,2014-Q1,99.02918
Canada,GDPEMP,2014-Q2,99.85358
Canada,GDPEMP,2014-Q3,100.4973
Canada,GDPEMP,2014-Q4,100.9519
Canada,GDPEMP,2015-Q1,100.1114
Canada,GDPEMP,2015-Q2,99.84076
Canada,GDPEMP,2015-Q3,99.99664
Canada,GDPEMP,2015-Q4,100.0512
Canada,GDPEMP,2016-Q1,100.6634
Canada,GDPEMP,2016-Q2,99.80257
Canada,GDPEMP,2016-Q3,100.5631
Canada,GDPEMP,2016-Q4,100.6673
Canada,GDPEMP,2017-Q1,101.1977
Canada,GDPEMP,2017-Q2,101.7547
Canada,GDPEMP,2017-Q3,101.1741
Canada,GDPEMP,2017-Q4,101.0763
Canada,GDPEMP,2018-Q1,102.0071
Canada,GDPEMP,2018-Q2,102.5261
Canada,GDPEMP,2018-Q3,102.4413
Canada,GDPEMP,2018-Q4,102.0493
Canada,GDPEMP,2019-Q1,101.6887
Canada,GDPEMP,2019-Q2,102.0764
Canada,GDPEMP,2019-Q3,102.1909
Canada,GDPEMP,2019-Q4,102.4623
Canada,GDPEMP,2020-Q1,102.2001
Canada,GDPEMP,2020-Q2,103.0123
Canada,GDPEMP,2020-Q3,103.0538
Canada,GDPEMP,2020-Q4,102.5649
Canada,GDPEMP,2021-Q1,103.8477
Canada,GDPEMP,2021-Q2,102.8983
Canada,GDPEMP,2021-Q3,102.5594
Canada,GDPEMP,2021-Q4,102.571
Canada,GDPEMP,2022-Q1,102.922
Canada,GDPEMP,2022-Q2,102.8362
Canada,GDPEMP,2022-Q3,103.1988
Canada,GDPEMP,2022-Q4,102.3598
Canada,GDPEMP,2023-Q1,102.0355
Canada,GDPEMP,2023-Q2,101.7324
Canada,GDPEMP,2023-Q3,101.1785
Canada,GDPEMP,2023-Q4,100.9637
Portugal,LCEMP,1996-Q1,5.365093
Portugal,LCEMP,1996-Q2,6.329374
Portugal,LCEMP,1996-Q3,5.89331
Portugal,LCEMP,1996-Q4,6.823887
Portugal,LCEMP,1997-Q1,5.687432
Portugal,LCEMP,1997-Q2,6.390476
Portugal,LCEMP,1997-Q3,6.443227
Portugal,LCEMP,1997-Q4,4.328777
Portugal,LCEMP,1998-Q1,6.701609
Portugal,LCEMP,1998-Q2,5.360804
Portugal,LCEMP,1998-Q3,5.816297
Portugal,LCEMP,1998-Q4,5.590963
Portugal,LCEMP,1999-Q1,4.176907
Portugal,LCEMP,1999-Q2,5.011497
Portugal,LCEMP,1999-Q3,4.612867
Portugal,LCEMP,1999-Q4,6.775073
Portugal,LCEMP,2000-Q1,6.310656
Portugal,LCEMP,2000-Q2,5.304569
Portugal,LCEMP,2000-Q3,6.977634
Portugal,LCEMP,2000-Q4,5.300811
Portugal,LCEMP,2001-Q1,3.948045
Portugal,LCEMP,2001-Q2,6.402249
Portugal,LCEMP,2001-Q3,3.483585
Portugal,LCEMP,2001-Q4,2.953718
Portugal,LCEMP,2002-Q1,5.387702
Portugal,LCEMP,2002-Q2,2.652437
Portugal,LCEMP,2002-Q3,3.229225
Portugal,LCEMP,2002-Q4,3.049309
Portugal,LCEMP,2003-Q1,1.858012
Portugal,LCEMP,2003-Q2,2.674369
Portugal,LCEMP,2003-Q3,3.994919
Portugal,LCEMP,2003-Q4,4.166747
Portugal,LCEMP,2004-Q1,3.703624
Portugal,LCEMP,2004-Q2,2.886006
Portugal,LCEMP,2004-Q3,3.049062
Portugal,LCEMP,2004-Q4,3.435393
Portugal,LCEMP,2005-Q1,4.721214
Portugal,LCEMP,2005-Q2,3.653895
Portugal,LCEMP,2005-Q3,5.753959
Portugal,LCEMP,2005-Q4,4.638477
Portugal,LCEMP,2006-Q1,2.538744
Portugal,LCEMP,2006-Q2,3.649908
Portugal,LCEMP,2006-Q3,-0.2868888
Portugal,LCEMP,2006-Q4,1.545776
Portugal,LCEMP,2007-Q1,3.190634
Portugal,LCEMP,2007-Q2,3.869426
Portugal,LCEMP,2007-Q3,3.383468
Portugal,LCEMP,2007-Q4,3.336133
Portugal,LCEMP,2008-Q1,3.218294
Portugal,LCEMP,2008-Q2,1.983396
Portugal,LCEMP,2008-Q3,3.501935
Portugal,LCEMP,2008-Q4,1.824817
Portugal,LCEMP,2009-Q1,1.914527
Portugal,LCEMP,2009-Q2,2.289281
Portugal,LCEMP,2009-Q3,2.025485
Portugal,LCEMP,2009-Q4,3.365128
Portugal,LCEMP,2010-Q1,2.08593
Portugal,LCEMP,2010-Q2,3.14424
Portugal,LCEMP,2010-Q3,2.14215
Portugal,LCEMP,2010-Q4,0.8279859
Portugal,LCEMP,2011-Q1,-0.5569667
Portugal,LCEMP,2011-Q2,-2.065506
Portugal,LCEMP,2011-Q3,-2.90838
Portugal,LCEMP,2011-Q4,-1.949098
Portugal,LCEMP,2012-Q1,-3.481328
Portugal,LCEMP,2012-Q2,-4.406438
Portugal,LCEMP,2012-Q3,-3.376882
Portugal,LCEMP,2012-Q4,-0.9777139
Portugal,LCEMP,2013-Q1,5.133502
Portugal,LCEMP,2013-Q2,4.903497
Portugal,LCEMP,2013-Q3,4.425815
Portugal,LCEMP,2013-Q4,-0.457498
Portugal,LCEMP,2014-Q1,-3.778552
Portugal,LCEMP,2014-Q2,-2.279863
Portugal,LCEMP,2014-Q3,-0.3488912
Portugal,LCEMP,2014-Q4,-0.8470916
Portugal,LCEMP,2015-Q1,0.9998147
Portugal,LCEMP,2015-Q2,0.5605608
Portugal,LCEMP,2015-Q3,-1.129295
Portugal,LCEMP,2015-Q4,0.9092726
Portugal,LCEMP,2016-Q1,0.6147036
Portugal,LCEMP,2016-Q2,0.822816
Portugal,LCEMP,2016-Q3,1.455881
Portugal,LCEMP,2016-Q4,1.889673
Portugal,LCEMP,2017-Q1,1.827158
Portugal,LCEMP,2017-Q2,2.052796
Portugal,LCEMP,2017-Q3,1.985586
Portugal,LCEMP,2017-Q4,3.28174
Portugal,LCEMP,2018-Q1,2.995883
Portugal,LCEMP,2018-Q2,4.098482
Portugal,LCEMP,2018-Q3,4.3916
Portugal,LCEMP,2018-Q4,4.09488
Portugal,LCEMP,2019-Q1,4.876006
Portugal,LCEMP,2019-Q2,4.775056
Portugal,LCEMP,2019-Q3,4.955723
Portugal,LCEMP,2019-Q4,4.508212
Portugal,LCEMP,2020-Q1,3.128593
Portugal,LCEMP,2020-Q2,-0.1741415
Portugal,LCEMP,2020-Q3,1.827128
Portugal,LCEMP,2020-Q4,1.232794
Portugal,LCEMP,2021-Q1,3.452496
Portugal,LCEMP,2021-Q2,6.103468
Portugal,LCEMP,2021-Q3,4.996455
Portugal,LCEMP,2021-Q4,5.792489
Portugal,LCEMP,2022-Q1,3.885469
Portugal,LCEMP,2022-Q2,6.446754
Portugal,LCEMP,2022-Q3,5.936632
Portugal,LCEMP,2022-Q4,6.614161
Portugal,LCEMP,2023-Q1,9.620485
Portugal,LCEMP,2023-Q2,8.012051
Portugal,LCEMP,2023-Q3,7.262505
France,GDPEMP,1950-Q1,6.809825
France,GDPEMP,1950-Q2,8.47683
France,GDPEMP,1950-Q3,9.32975
France,GDPEMP,1950-Q4,10.44014
France,GDPEMP,1951-Q1,7.159802
France,GDPEMP,1951-Q2,5.132008
France,GDPEMP,1951-Q3,4.014266
France,GDPEMP,1951-Q4,2.494712
France,GDPEMP,1952-Q1,4.235197
France,GDPEMP,1952-Q2,3.049519
France,GDPEMP,1952-Q3,2.722472
France,GDPEMP,1952-Q4,1.861454
France,GDPEMP,1953-Q1,1.645826
France,GDPEMP,1953-Q2,4.026083
France,GDPEMP,1953-Q3,3.57702
France,GDPEMP,1953-Q4,5.237019
France,GDPEMP,1954-Q1,5.317303
France,GDPEMP,1954-Q2,5.187877
France,GDPEMP,1954-Q3,6.134415
France,GDPEMP,1954-Q4,5.135074
France,GDPEMP,1955-Q1,4.863469
France,GDPEMP,1955-Q2,4.44256
France,GDPEMP,1955-Q3,4.217458
France,GDPEMP,1955-Q4,4.380357
France,GDPEMP,1956-Q1,3.611575
France,GDPEMP,1956-Q2,3.743027
France,GDPEMP,1956-Q3,3.479915
France,GDPEMP,1956-Q4,3.932077
France,GDPEMP,1957-Q1,5.237354
France,GDPEMP,1957-Q2,4.429939
France,GDPEMP,1957-Q3,5.072129
France,GDPEMP,1957-Q4,4.124477
France,GDPEMP,1958-Q1,3.824668
France,GDPEMP,1958-Q2,3.744812
France,GDPEMP,1958-Q3,2.077957
France,GDPEMP,1958-Q4,2.274344
France,GDPEMP,1959-Q1,1.289082
France,GDPEMP,1959-Q2,2.169275
France,GDPEMP,1959-Q3,3.405074
France,GDPEMP,1959-Q4,5.43669
France,GDPEMP,1960-Q1,7.139116
France,GDPEMP,1960-Q2,8.259782
France,GDPEMP,1960-Q3,8.79169
France,GDPEMP,1960-Q4,7.299572
France,GDPEMP,1961-Q1,6.67866
France,GDPEMP,1961-Q2,4.856142
France,GDPEMP,1961-Q3,4.192946
France,GDPEMP,1961-Q4,4.99144
France,GDPEMP,1962-Q1,5.756328
France,GDPEMP,1962-Q2,6.65478
France,GDPEMP,1962-Q3,7.582863
France,GDPEMP,1962-Q4,6.655929
France,GDPEMP,1963-Q1,3.63204
France,GDPEMP,1963-Q2,6.043503
France,GDPEMP,1963-Q3,7.141778
France,GDPEMP,1963-Q4,5.853988
France,GDPEMP,1964-Q1,8.55549
France,GDPEMP,1964-Q2,5.426909
France,GDPEMP,1964-Q3,3.206827
France,GDPEMP,1964-Q4,4.87885
France,GDPEMP,1965-Q1,3.676365
France,GDPEMP,1965-Q2,4.447984
France,GDPEMP,1965-Q3,5.02849
France,GDPEMP,1965-Q4,4.976772
France,GDPEMP,1966-Q1,5.020487
France,GDPEMP,1966-Q2,4.650815
France,GDPEMP,1966-Q3,4.386783
France,GDPEMP,1966-Q4,3.646145
France,GDPEMP,1967-Q1,4.530349
France,GDPEMP,1967-Q2,4.33818
France,GDPEMP,1967-Q3,4.566274
France,GDPEMP,1967-Q4,5.161294
France,GDPEMP,1968-Q1,6.411318
France,GDPEMP,1968-Q2,-0.004655575
France,GDPEMP,1968-Q3,6.202662
France,GDPEMP,1968-Q4,5.998531
France,GDPEMP,1969-Q1,3.677044
France,GDPEMP,1969-Q2,10.87153
France,GDPEMP,1969-Q3,4.013807
France,GDPEMP,1969-Q4,4.169457
France,GDPEMP,1970-Q1,4.905923
France,GDPEMP,1970-Q2,4.659031
France,GDPEMP,1970-Q3,4.54456
France,GDPEMP,1970-Q4,4.622972
France,GDPEMP,1971-Q1,4.981413
France,GDPEMP,1971-Q2,4.579698
France,GDPEMP,1971-Q3,5.061685
France,GDPEMP,1971-Q4,4.710938
France,GDPEMP,1972-Q1,4.150643
France,GDPEMP,1972-Q2,3.830508
France,GDPEMP,1972-Q3,3.724556
France,GDPEMP,1972-Q4,4.126598
France,GDPEMP,1973-Q1,4.493211
France,GDPEMP,1973-Q2,5.070057
France,GDPEMP,1973-Q3,5.093748
France,GDPEMP,1973-Q4,4.579075
France,GDPEMP,1974-Q1,4.570346
France,GDPEMP,1974-Q2,3.879867
France,GDPEMP,1974-Q3,3.653743
France,GDPEMP,1974-Q4,1.345813
France,GDPEMP,1975-Q1,-0.2155626
France,GDPEMP,1975-Q2,-0.802439
France,GDPEMP,1975-Q3,-1.689214
France,GDPEMP,1975-Q4,1.708707
France,GDPEMP,1976-Q1,2.574637
France,GDPEMP,1976-Q2,3.699679
France,GDPEMP,1976-Q3,4.469892
France,GDPEMP,1976-Q4,2.950267
France,GDPEMP,1977-Q1,3.263808
France,GDPEMP,1977-Q2,2.312992
France,GDPEMP,1977-Q3,2.227283
France,GDPEMP,1977-Q4,2.470627
France,GDPEMP,1978-Q1,2.349641
France,GDPEMP,1978-Q2,3.173799
France,GDPEMP,1978-Q3,3.121286
France,GDPEMP,1978-Q4,3.425605
France,GDPEMP,1979-Q1,3.298841
France,GDPEMP,1979-Q2,2.681651
France,GDPEMP,1979-Q3,3.084307
France,GDPEMP,1979-Q4,2.227909
France,GDPEMP,1980-Q1,7.193097
France,GDPEMP,1980-Q2,5.927651
France,GDPEMP,1980-Q3,4.922677
France,GDPEMP,1980-Q4,4.589742
France,GDPEMP,1981-Q1,-0.6564708
France,GDPEMP,1981-Q2,0.9974218
France,GDPEMP,1981-Q3,1.804555
France,GDPEMP,1981-Q4,2.555123
France,GDPEMP,1982-Q1,2.940897
France,GDPEMP,1982-Q2,2.693788
France,GDPEMP,1982-Q3,1.550854
France,GDPEMP,1982-Q4,1.619016
France,GDPEMP,1983-Q1,1.432796
France,GDPEMP,1983-Q2,1.023138
France,GDPEMP,1983-Q3,1.444315
France,GDPEMP,1983-Q4,1.503796
France,GDPEMP,1984-Q1,1.579602
France,GDPEMP,1984-Q2,2.096827
France,GDPEMP,1984-Q3,2.697654
France,GDPEMP,1984-Q4,2.049555
France,GDPEMP,1985-Q1,1.856381
France,GDPEMP,1985-Q2,2.065205
France,GDPEMP,1985-Q3,1.74528
France,GDPEMP,1985-Q4,2.100541
France,GDPEMP,1986-Q1,1.960811
France,GDPEMP,1986-Q2,1.99461
France,GDPEMP,1986-Q3,1.79958
France,GDPEMP,1986-Q4,1.359779
France,GDPEMP,1987-Q1,1.019632
France,GDPEMP,1987-Q2,1.326321
France,GDPEMP,1987-Q3,1.464863
France,GDPEMP,1987-Q4,2.880107
France,GDPEMP,1988-Q1,4.078218
France,GDPEMP,1988-Q2,3.416574
France,GDPEMP,1988-Q3,3.930685
France,GDPEMP,1988-Q4,2.905187
France,GDPEMP,1989-Q1,2.406219
France,GDPEMP,1989-Q2,2.654246
France,GDPEMP,1989-Q3,2.664565
France,GDPEMP,1989-Q4,3.257008
France,GDPEMP,1990-Q1,2.749225
France,GDPEMP,1990-Q2,2.416378
France,GDPEMP,1990-Q3,1.954469
France,GDPEMP,1990-Q4,0.7630467
France,GDPEMP,1991-Q1,0.7415448
France,GDPEMP,1991-Q2,0.6106632
France,GDPEMP,1991-Q3,0.5771869
France,GDPEMP,1991-Q4,1.544717
France,GDPEMP,1992-Q1,2.525983
France,GDPEMP,1992-Q2,2.459835
France,GDPEMP,1992-Q3,1.993597
France,GDPEMP,1992-Q4,1.542624
France,GDPEMP,1993-Q1,0.2740229
France,GDPEMP,1993-Q2,0.2057514
France,GDPEMP,1993-Q3,0.4295432
France,GDPEMP,1993-Q4,0.4830339
France,GDPEMP,1994-Q1,1.256044
France,GDPEMP,1994-Q2,1.776746
France,GDPEMP,1994-Q3,2.068445
France,GDPEMP,1994-Q4,2.347735
France,GDPEMP,1995-Q1,1.956403
France,GDPEMP,1995-Q2,1.641763
France,GDPEMP,1995-Q3,1.111181
France,GDPEMP,1995-Q4,0.3051021
France,GDPEMP,1996-Q1,0.7652784
France,GDPEMP,1996-Q2,0.4085533
France,GDPEMP,1996-Q3,0.7759099
France,GDPEMP,1996-Q4,1.196734
France,GDPEMP,1997-Q1,0.64446
France,GDPEMP,1997-Q2,1.37898
France,GDPEMP,1997-Q3,1.840152
France,GDPEMP,1997-Q4,2.279995
France,GDPEMP,1998-Q1,2.773373
France,GDPEMP,1998-Q2,2.179073
France,GDPEMP,1998-Q3,1.35293
France,GDPEMP,1998-Q4,1.014976
France,GDPEMP,1999-Q1,0.5579814
France,GDPEMP,1999-Q2,0.2489494
France,GDPEMP,1999-Q3,1.07151
France,GDPEMP,1999-Q4,1.523682
France,GDPEMP,2000-Q1,1.717874
France,GDPEMP,2000-Q2,2.159155
France,GDPEMP,2000-Q3,1.486448
France,GDPEMP,2000-Q4,0.9013589
France,GDPEMP,2001-Q1,0.8141801
France,GDPEMP,2001-Q2,0.3827637
France,GDPEMP,2001-Q3,0.7252201
France,GDPEMP,2001-Q4,0.01178024
France,GDPEMP,2002-Q1,0.2910093
France,GDPEMP,2002-Q2,0.6852422
France,GDPEMP,2002-Q3,0.6354158
France,GDPEMP,2002-Q4,1.13171
France,GDPEMP,2003-Q1,0.7881961
France,GDPEMP,2003-Q2,0.2838672
France,GDPEMP,2003-Q3,0.856663
France,GDPEMP,2003-Q4,1.31956
France,GDPEMP,2004-Q1,2.173501
France,GDPEMP,2004-Q2,2.920448
France,GDPEMP,2004-Q3,2.182906
France,GDPEMP,2004-Q4,2.268686
France,GDPEMP,2005-Q1,1.359891
France,GDPEMP,2005-Q2,0.8620524
France,GDPEMP,2005-Q3,1.041067
France,GDPEMP,2005-Q4,0.948991
France,GDPEMP,2006-Q1,1.407412
France,GDPEMP,2006-Q2,2.111431
France,GDPEMP,2006-Q3,1.396493
France,GDPEMP,2006-Q4,1.296536
France,GDPEMP,2007-Q1,1.127788
France,GDPEMP,2007-Q2,0.6813402
France,GDPEMP,2007-Q3,1.098961
France,GDPEMP,2007-Q4,0.7761083
France,GDPEMP,2008-Q1,0.7008061
France,GDPEMP,2008-Q2,-0.2132857
France,GDPEMP,2008-Q3,-0.3575945
France,GDPEMP,2008-Q4,-1.567813
France,GDPEMP,2009-Q1,-3.045602
France,GDPEMP,2009-Q2,-2.020549
France,GDPEMP,2009-Q3,-1.802353
France,GDPEMP,2009-Q4,0.2685509
France,GDPEMP,2010-Q1,1.716807
France,GDPEMP,2010-Q2,1.701187
France,GDPEMP,2010-Q3,1.903294
France,GDPEMP,2010-Q4,1.471102
France,GDPEMP,2011-Q1,2.155967
France,GDPEMP,2011-Q2,1.437652
France,GDPEMP,2011-Q3,1.274105
France,GDPEMP,2011-Q4,1.006554
France,GDPEMP,2012-Q1,-0.009783585
France,GDPEMP,2012-Q2,0.1627517
France,GDPEMP,2012-Q3,0.107683
France,GDPEMP,2012-Q4,-0.1647288
France,GDPEMP,2013-Q1,-0.04435997
France,GDPEMP,2013-Q2,0.7978169
France,GDPEMP,2013-Q3,0.3634695
France,GDPEMP,2013-Q4,0.9306764
France,GDPEMP,2014-Q1,0.709618
France,GDPEMP,2014-Q2,0.003323735
France,GDPEMP,2014-Q3,0.7741611
France,GDPEMP,2014-Q4,0.2432091
France,GDPEMP,2015-Q1,1.002611
France,GDPEMP,2015-Q2,1.069603
France,GDPEMP,2015-Q3,0.5492965
France,GDPEMP,2015-Q4,0.7285087
France,GDPEMP,2016-Q1,0.7046042
France,GDPEMP,2016-Q2,0.06282935
France,GDPEMP,2016-Q3,0.1347563
France,GDPEMP,2016-Q4,0.4450094
France,GDPEMP,2017-Q1,0.3224315
France,GDPEMP,2017-Q2,1.31799
France,GDPEMP,2017-Q3,1.811888
France,GDPEMP,2017-Q4,1.769179
France,GDPEMP,2018-Q1,1.042462
France,GDPEMP,2018-Q2,0.8572044
France,GDPEMP,2018-Q3,0.6706692
France,GDPEMP,2018-Q4,0.7100007
France,GDPEMP,2019-Q1,1.358089
France,GDPEMP,2019-Q2,1.340125
France,GDPEMP,2019-Q3,0.6438327
France,GDPEMP,2019-Q4,-0.5963969
France,GDPEMP,2020-Q1,-6.11197
France,GDPEMP,2020-Q2,-16.81004
France,GDPEMP,2020-Q3,-3.656866
France,GDPEMP,2020-Q4,-4.21412
France,GDPEMP,2021-Q1,0.7491801
France,GDPEMP,2021-Q2,13.42847
France,GDPEMP,2021-Q3,-0.1029846
France,GDPEMP,2021-Q4,1.140869
France,GDPEMP,2022-Q1,0.8032671
France,GDPEMP,2022-Q2,0.7281803
France,GDPEMP,2022-Q3,-0.8740675
France,GDPEMP,2022-Q4,-1.061653
France,GDPEMP,2023-Q1,-0.5685259
France,GDPEMP,2023-Q2,-0.01821202
France,GDPEMP,2023-Q3,-0.2966369
France,GDPEMP,2023-Q4,-0.06000812
Netherlands,LCEMP,1995-Q1,58.51471
Netherlands,LCEMP,1995-Q2,68.71745
Netherlands,LCEMP,1995-Q3,57.64151
Netherlands,LCEMP,1995-Q4,61.43689
Netherlands,LCEMP,1996-Q1,59.79026
Netherlands,LCEMP,1996-Q2,69.64762
Netherlands,LCEMP,1996-Q3,58.33094
Netherlands,LCEMP,1996-Q4,62.10834
Netherlands,LCEMP,1997-Q1,61.48864
Netherlands,LCEMP,1997-Q2,71.08222
Netherlands,LCEMP,1997-Q3,59.35061
Netherlands,LCEMP,1997-Q4,63.43971
Netherlands,LCEMP,1998-Q1,63.82275
Netherlands,LCEMP,1998-Q2,73.25703
Netherlands,LCEMP,1998-Q3,61.75286
Netherlands,LCEMP,1998-Q4,65.70551
Netherlands,LCEMP,1999-Q1,66.12204
Netherlands,LCEMP,1999-Q2,76.05614
Netherlands,LCEMP,1999-Q3,64.12666
Netherlands,LCEMP,1999-Q4,68.29064
Netherlands,LCEMP,2000-Q1,70.26121
Netherlands,LCEMP,2000-Q2,80.20416
Netherlands,LCEMP,2000-Q3,67.57206
Netherlands,LCEMP,2000-Q4,71.36407
Netherlands,LCEMP,2001-Q1,72.02258
Netherlands,LCEMP,2001-Q2,82.57895
Netherlands,LCEMP,2001-Q3,69.71824
Netherlands,LCEMP,2001-Q4,73.46569
Netherlands,LCEMP,2002-Q1,74.94034
Netherlands,LCEMP,2002-Q2,86.42067
Netherlands,LCEMP,2002-Q3,72.21388
Netherlands,LCEMP,2002-Q4,76.74451
Netherlands,LCEMP,2003-Q1,76.34393
Netherlands,LCEMP,2003-Q2,89.6302
Netherlands,LCEMP,2003-Q3,74.42448
Netherlands,LCEMP,2003-Q4,79.77921
Netherlands,LCEMP,2004-Q1,78.89618
Netherlands,LCEMP,2004-Q2,93.07329
Netherlands,LCEMP,2004-Q3,76.16104
Netherlands,LCEMP,2004-Q4,81.87392
Netherlands,LCEMP,2005-Q1,79.16509
Netherlands,LCEMP,2005-Q2,94.28035
Netherlands,LCEMP,2005-Q3,77.37856
Netherlands,LCEMP,2005-Q4,82.84573
Netherlands,LCEMP,2006-Q1,79.66394
Netherlands,LCEMP,2006-Q2,95.82216
Netherlands,LCEMP,2006-Q3,77.9147
Netherlands,LCEMP,2006-Q4,84.99467
Netherlands,LCEMP,2007-Q1,82.17828
Netherlands,LCEMP,2007-Q2,97.43166
Netherlands,LCEMP,2007-Q3,79.72411
Netherlands,LCEMP,2007-Q4,88.53345
Netherlands,LCEMP,2008-Q1,85.6615
Netherlands,LCEMP,2008-Q2,101.6115
Netherlands,LCEMP,2008-Q3,82.98963
Netherlands,LCEMP,2008-Q4,91.6386
Netherlands,LCEMP,2009-Q1,87.59211
Netherlands,LCEMP,2009-Q2,104.7057
Netherlands,LCEMP,2009-Q3,84.96861
Netherlands,LCEMP,2009-Q4,93.56699
Netherlands,LCEMP,2010-Q1,87.9942
Netherlands,LCEMP,2010-Q2,104.7973
Netherlands,LCEMP,2010-Q3,85.32392
Netherlands,LCEMP,2010-Q4,95.26731
Netherlands,LCEMP,2011-Q1,89.83212
Netherlands,LCEMP,2011-Q2,106.4039
Netherlands,LCEMP,2011-Q3,86.92439
Netherlands,LCEMP,2011-Q4,97.15327
Netherlands,LCEMP,2012-Q1,91.23961
Netherlands,LCEMP,2012-Q2,108.5967
Netherlands,LCEMP,2012-Q3,88.88742
Netherlands,LCEMP,2012-Q4,99.02318
Netherlands,LCEMP,2013-Q1,93.74075
Netherlands,LCEMP,2013-Q2,110.6117
Netherlands,LCEMP,2013-Q3,90.63258
Netherlands,LCEMP,2013-Q4,99.82868
Netherlands,LCEMP,2014-Q1,94.85938
Netherlands,LCEMP,2014-Q2,111.7681
Netherlands,LCEMP,2014-Q3,92.00285
Netherlands,LCEMP,2014-Q4,102.6784
Netherlands,LCEMP,2015-Q1,94.85229
Netherlands,LCEMP,2015-Q2,111.601
Netherlands,LCEMP,2015-Q3,91.84966
Netherlands,LCEMP,2015-Q4,101.6971
Netherlands,LCEMP,2016-Q1,96.35396
Netherlands,LCEMP,2016-Q2,113.18
Netherlands,LCEMP,2016-Q3,93.56894
Netherlands,LCEMP,2016-Q4,103.2745
Netherlands,LCEMP,2017-Q1,96.96879
Netherlands,LCEMP,2017-Q2,114.1696
Netherlands,LCEMP,2017-Q3,94.51089
Netherlands,LCEMP,2017-Q4,104.8353
Netherlands,LCEMP,2018-Q1,98.86812
Netherlands,LCEMP,2018-Q2,115.5516
Netherlands,LCEMP,2018-Q3,96.80549
Netherlands,LCEMP,2018-Q4,107.0024
Netherlands,LCEMP,2019-Q1,101.6321
Netherlands,LCEMP,2019-Q2,118.7245
Netherlands,LCEMP,2019-Q3,99.25727
Netherlands,LCEMP,2019-Q4,110.44
Netherlands,LCEMP,2020-Q1,105.4384
Netherlands,LCEMP,2020-Q2,123.026
Netherlands,LCEMP,2020-Q3,102.9841
Netherlands,LCEMP,2020-Q4,117.4578
Netherlands,LCEMP,2021-Q1,109.3958
Netherlands,LCEMP,2021-Q2,125.3471
Netherlands,LCEMP,2021-Q3,105.4965
Netherlands,LCEMP,2021-Q4,117.7443
Netherlands,LCEMP,2022-Q1,112.6408
Netherlands,LCEMP,2022-Q2,128.3601
Netherlands,LCEMP,2022-Q3,111.1084
Netherlands,LCEMP,2022-Q4,123.9713
Netherlands,LCEMP,2023-Q1,119.0434
Netherlands,LCEMP,2023-Q2,136.6282
Netherlands,LCEMP,2023-Q3,117.7882
Netherlands,LCEMP,2023-Q4,129.7554
Lithuania,ULCE,1996-Q1,29.12854
Lithuania,ULCE,1996-Q2,30.49443
Lithuania,ULCE,1996-Q3,28.11481
Lithuania,ULCE,1996-Q4,24.01167
Lithuania,ULCE,1997-Q1,19.72817
Lithuania,ULCE,1997-Q2,15.46164
Lithuania,ULCE,1997-Q3,12.34872
Lithuania,ULCE,1997-Q4,9.129811
Lithuania,ULCE,1998-Q1,6.29406
Lithuania,ULCE,1998-Q2,5.268082
Lithuania,ULCE,1998-Q3,7.914871
Lithuania,ULCE,1998-Q4,7.263368
Lithuania,ULCE,1999-Q1,7.14672
Lithuania,ULCE,1999-Q2,4.452607
Lithuania,ULCE,1999-Q3,-1.346182
Lithuania,ULCE,1999-Q4,-3.734956
Lithuania,ULCE,2000-Q1,-7.314277
Lithuania,ULCE,2000-Q2,-8.907651
Lithuania,ULCE,2000-Q3,-8.374144
Lithuania,ULCE,2000-Q4,-6.82591
Lithuania,ULCE,2001-Q1,-3.007698
Lithuania,ULCE,2001-Q2,-2.100149
Lithuania,ULCE,2001-Q3,-4.792504
Lithuania,ULCE,2001-Q4,-4.143474
Lithuania,ULCE,2002-Q1,0.1064765
Lithuania,ULCE,2002-Q2,-1.769485
Lithuania,ULCE,2002-Q3,4.864962
Lithuania,ULCE,2002-Q4,4.481215
Lithuania,ULCE,2003-Q1,-0.8901021
Lithuania,ULCE,2003-Q2,4.894214
Lithuania,ULCE,2003-Q3,-1.278852
Lithuania,ULCE,2003-Q4,0.2703696
Lithuania,ULCE,2004-Q1,2.401227
Lithuania,ULCE,2004-Q2,1.838225
Lithuania,ULCE,2004-Q3,6.638047
Lithuania,ULCE,2004-Q4,5.669197
Lithuania,ULCE,2005-Q1,6.50791
Lithuania,ULCE,2005-Q2,6.343316
Lithuania,ULCE,2005-Q3,4.69269
Lithuania,ULCE,2005-Q4,8.821058
Lithuania,ULCE,2006-Q1,9.470764
Lithuania,ULCE,2006-Q2,9.553064
Lithuania,ULCE,2006-Q3,16.72517
Lithuania,ULCE,2006-Q4,12.25502
Lithuania,ULCE,2007-Q1,6.242484
